TCP | 03/29/1999 08:16:13 | 172.16.114.168:2000 | 196.37.75.158:25 | Normal
TCP | 03/29/1999 09:04:35 | 172.16.112.149:20078 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:57 | 172.16.112.149:26681 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:11 | 172.16.112.149:6738 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:05:20 | 172.16.112.149:22700 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:20 | 172.16.116.44:28207 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:57:41 | 172.16.112.149:28818 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:20 | 172.16.116.194:19310 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:57:13 | 172.16.112.149:27125 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:03 | 172.16.112.149:29777 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:54:07 | 172.16.112.207:20643 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 08:38:50 | 172.16.117.52:5387 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:03:56 | 172.16.112.149:18205 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:28 | 172.16.112.149:30795 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:12 | 172.16.112.149:10236 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:46:12 | 172.16.112.149:12422 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:47:30 | 172.16.112.149:14416 | 209.67.139.102:80 | Normal
TCP | 03/29/1999 08:51:15 | 172.16.112.149:17943 | 209.84.4.31:80 | Normal
TCP | 03/29/1999 08:58:28 | 172.16.116.194:30862 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:47:56 | 172.16.113.84:14658 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 08:42:26 | 172.16.112.149:8929 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 09:03:50 | 172.16.112.149:17530 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:20 | 172.16.112.149:22573 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:31 | 172.16.112.149:14426 | 209.67.139.102:80 | Normal
TCP | 03/29/1999 09:01:01 | 172.16.112.149:9342 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:30 | 172.16.112.149:19881 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:20 | 172.16.112.149:12427 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:58 | 172.16.112.149:5982 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:08 | 172.16.112.149:26928 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:07 | 172.16.114.148:2140 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:39:52 | 172.16.117.52:6412 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:39:53 | 172.16.117.52:6422 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:40:09 | 172.16.117.52:7120 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:58:27 | 172.16.112.149:30746 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:58:44 | 172.16.112.149:32041 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:37:38 | 172.16.117.52:4218 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:32:59 | 172.16.112.149:2124 | 134.205.165.120:80 | Normal
TCP | 03/29/1999 08:56:13 | 172.16.112.149:24697 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:09 | 172.16.112.149:22072 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:41 | 172.16.112.149:24078 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:03 | 172.16.117.111:29786 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:47:09 | 172.16.112.100:3888 | 207.51.18.105:80 | Normal
TCP | 03/29/1999 08:39:41 | 172.16.117.111:6223 | 134.205.165.120:80 | Normal
TCP | 03/29/1999 09:00:27 | 172.16.112.149:8266 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:53:25 | 172.16.112.207:20040 | 197.182.91.233:25 | Normal
TCP | 03/29/1999 08:59:07 | 172.16.114.148:2129 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:00:10 | 172.16.112.149:6416 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:39:53 | 172.16.117.52:6416 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:57:41 | 172.16.112.149:28795 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:42:33 | 172.16.116.44:9342 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:58:27 | 172.16.116.194:30745 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:03:35 | 172.16.112.149:16643 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:40 | 172.16.112.149:16934 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:04 | 172.16.114.207:16960 | 207.211.106.40:80 | Normal
TCP | 03/29/1999 08:57:25 | 172.16.112.149:28716 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:58 | 172.16.116.44:21501 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 08:36:15 | 172.16.112.149:3329 | 206.79.171.51:80 | Normal
TCP | 03/29/1999 08:59:24 | 172.16.112.149:4218 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:07 | 172.16.117.111:6217 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 09:04:37 | 172.16.116.194:20515 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:46:19 | 172.16.117.52:12950 | 204.202.129.235:80 | Normal
TCP | 03/29/1999 09:05:49 | 172.16.116.194:24638 | 205.168.248.10:80 | Normal
TCP | 03/29/1999 08:47:57 | 172.16.113.84:14720 | 197.218.177.69:25 | Normal
TCP | 03/29/1999 09:02:52 | 172.16.117.52:14633 | 209.67.3.82:80 | Normal
TCP | 03/29/1999 08:56:30 | 172.16.112.149:25655 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:06:16 | 172.16.117.52:26240 | 204.151.33.3:80 | Normal
TCP | 03/29/1999 08:57:35 | 172.16.112.149:28770 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:34 | 172.16.112.149:16500 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:30 | 172.16.112.149:19752 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:40 | 172.16.112.149:4929 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:00:07 | 172.16.117.111:6220 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:46:12 | 172.16.112.149:12446 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:47:30 | 172.16.112.149:14422 | 209.67.139.102:80 | Normal
TCP | 03/29/1999 09:05:14 | 172.16.112.149:22577 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:03 | 172.16.112.149:24716 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:40 | 172.16.112.149:16728 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:50 | 172.16.112.149:27720 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:43 | 172.16.117.111:5207 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 08:55:30 | 172.16.112.149:22888 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:01:06 | 172.16.112.149:9525 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.112.149:7275 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.112.149:7269 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 08:59:58 | 172.16.112.149:6152 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:10 | 172.16.112.149:6422 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:16 | 172.16.116.44:27752 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:02:19 | 172.16.112.149:12423 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:54:42 | 172.16.117.52:21591 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:59:30 | 172.16.112.149:4472 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:35 | 172.16.112.149:20141 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:49 | 172.16.112.149:8929 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:32 | 172.16.112.149:8221 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:04:46 | 172.16.112.149:20575 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:11 | 172.16.116.194:2993 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:38:51 | 172.16.117.52:6089 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:56:47 | 172.16.112.149:26398 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:48 | 172.16.112.149:8255 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:03:40 | 172.16.112.149:16928 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:49 | 172.16.112.149:27657 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:34:32 | 172.16.112.149:2376 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:40:00 | 172.16.114.148:6736 | 204.71.200.74:80 | Normal
TCP | 03/29/1999 08:59:52 | 172.16.112.149:5265 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:55 | 172.16.112.149:12296 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:30 | 172.16.112.149:23493 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:55:30 | 172.16.112.149:22689 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:57 | 172.16.112.149:28652 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:42 | 172.16.114.207:11248 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:34:32 | 172.16.112.149:2592 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:59:56 | 172.16.116.44:5693 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:43:35 | 172.16.116.44:10806 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 08:51:05 | 172.16.116.44:17270 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:58:31 | 172.16.113.105:30992 | 195.115.218.108:25 | Normal
TCP | 03/29/1999 09:00:44 | 172.16.112.149:8536 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:49 | 172.16.116.194:24644 | 205.168.248.10:80 | Normal
TCP | 03/29/1999 08:52:18 | 172.16.116.194:19123 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 08:36:14 | 172.16.112.149:3269 | 206.79.171.51:80 | Normal
TCP | 03/29/1999 08:59:10 | 172.16.116.194:2678 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:45:36 | 172.16.114.148:12229 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 08:46:12 | 172.16.112.149:12434 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:07:42 | 197.218.177.69:1362 | 172.16.113.84:25 | Normal
TCP | 03/29/1999 08:59:13 | 172.16.117.111:3655 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:55:35 | 172.16.112.149:23119 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:48:07 | 172.16.117.52:14852 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:59:41 | 172.16.112.149:5136 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:44 | 172.16.117.111:5282 | 205.188.146.109:80 | Normal
TCP | 03/29/1999 08:51:04 | 172.16.112.149:16956 | 209.67.139.102:80 | Normal
TCP | 03/29/1999 08:59:10 | 172.16.116.194:2589 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:35:17 | 172.16.117.111:2810 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:56:41 | 172.16.112.149:26041 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:47 | 172.16.112.149:26269 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:28 | 172.16.112.149:30804 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:37:37 | 172.16.117.52:4189 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:58:04 | 172.16.117.111:29973 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:45:38 | 172.16.112.149:12358 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 09:04:19 | 172.16.112.149:19178 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:48:07 | 172.16.117.52:14810 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:54:46 | 196.37.75.158:3269 | 172.16.114.207:25 | Normal
TCP | 03/29/1999 09:03:52 | 172.16.116.194:17983 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 09:01:50 | 172.16.112.149:11584 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:41:08 | 172.16.114.148:8273 | 204.71.200.74:80 | Normal
TCP | 03/29/1999 08:43:42 | 172.16.114.207:11327 | 187.187.187.187:80 | Normal
TCP | 03/29/1999 08:57:08 | 172.16.112.149:26793 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:45:42 | 172.16.117.111:12382 | 207.217.78.131:80 | Normal
TCP | 03/29/1999 08:46:12 | 172.16.112.149:12450 | 209.67.139.37:80 | Normal
UDP | 03/29/1999 08:02:39 | 172.16.112.20:53 | 195.115.218.108:53 | Normal
TCP | 03/29/1999 08:47:15 | 172.16.112.149:13426 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:50:40 | 172.16.116.194:16659 | 132.60.168.152:80 | Normal
TCP | 03/29/1999 08:56:35 | 172.16.112.149:25777 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:40 | 172.16.112.149:16793 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:48:23 | 197.182.91.233:3204 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 08:47:39 | 172.16.117.52:14474 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:58:20 | 172.16.112.149:30527 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:27 | 172.16.112.149:8272 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:42 | 172.16.112.149:23657 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:46:13 | 172.16.115.87:12460 | 199.95.209.99:80 | Normal
TCP | 03/29/1999 08:51:14 | 172.16.114.207:17531 | 204.123.2.66:80 | Normal
TCP | 03/29/1999 08:43:20 | 172.16.112.149:9942 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 09:05:19 | 172.16.116.44:22635 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 08:55:30 | 172.16.112.149:22895 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:26:06 | 197.182.91.233:2591 | 172.16.113.84:25 | Normal
TCP | 03/29/1999 08:50:13 | 172.16.114.207:16479 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 08:53:53 | 172.16.114.169:20573 | 197.182.91.233:25 | Normal
TCP | 03/29/1999 08:59:56 | 172.16.116.44:5664 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:56:41 | 172.16.112.149:26105 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:42:40 | 172.16.116.44:9461 | 207.211.106.40:80 | Normal
TCP | 03/29/1999 08:45:42 | 172.16.117.111:12396 | 207.217.78.131:80 | Normal
TCP | 03/29/1999 08:58:50 | 172.16.112.149:1051 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:11:36 | 197.182.91.233:2097 | 172.16.112.207:25 | Normal
TCP | 03/29/1999 08:59:10 | 172.16.116.194:2608 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:57:21 | 172.16.116.44:28335 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:01:34 | 172.16.112.149:10803 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:59:28 | 172.16.114.148:4242 | 207.25.71.5:80 | Normal
TCP | 03/29/1999 08:56:14 | 172.16.112.149:24702 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:02 | 172.16.112.149:18487 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:47 | 172.16.112.149:28970 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:39 | 172.16.112.149:31445 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:35:18 | 172.16.117.111:3129 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:50:23 | 172.16.116.44:16484 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:51:44 | 172.16.117.52:18511 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:56:19 | 172.16.112.149:25123 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:30 | 172.16.112.149:19746 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:25 | 172.16.117.52:4640 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:06:20 | 172.16.114.148:26399 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.117.52:7389 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:03:40 | 172.16.112.149:16857 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:41 | 172.16.116.194:23312 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 08:40:31 | 172.16.112.149:7784 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:04:38 | 172.16.116.194:20521 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:36:17 | 172.16.117.52:3909 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:03:53 | 172.16.116.194:18013 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 09:01:22 | 172.16.112.149:10298 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:43 | 172.16.114.207:11340 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:51:09 | 172.16.117.52:17468 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 09:04:08 | 172.16.112.149:18537 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:09 | 172.16.117.52:17466 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:59:41 | 172.16.112.149:5142 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:57 | 172.16.112.149:24618 | 207.121.184.81:80 | Normal
UDP | 03/29/1999 08:20:12 | 192.168.1.20:1028 | 192.168.1.10:53 | Normal
TCP | 03/29/1999 09:04:50 | 172.16.117.111:20806 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 09:01:39 | 172.16.112.149:10868 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:02:25 | 172.16.112.149:12461 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:54 | 172.16.116.194:18524 | 199.95.74.97:80 | Normal
TCP | 03/29/1999 08:47:29 | 172.16.116.44:14231 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:04:14 | 172.16.112.149:18733 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:42:26 | 172.16.112.149:8868 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 08:50:02 | 172.16.112.194:16449 | 195.73.151.50:25 | Normal
TCP | 03/29/1999 08:55:47 | 172.16.112.149:23851 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:51:05 | 172.16.116.44:17191 | 207.25.71.5:80 | Normal
TCP | 03/29/1999 08:58:38 | 172.16.112.149:31317 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:35 | 172.16.112.149:25908 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:52 | 172.16.112.149:20995 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:49 | 172.16.116.194:24650 | 205.168.248.10:80 | Normal
TCP | 03/29/1999 09:06:56 | 172.16.117.52:28135 | 151.193.131.161:80 | Normal
TCP | 03/29/1999 08:39:52 | 172.16.117.52:6281 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:02:00 | 172.16.112.149:1049 | 197.182.91.233:25 | Normal
TCP | 03/29/1999 08:40:09 | 172.16.117.52:6805 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:41:55 | 172.16.114.148:8321 | 204.71.200.74:80 | Normal
TCP | 03/29/1999 09:01:11 | 172.16.116.194:9823 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:56:57 | 172.16.112.149:26728 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:18 | 172.16.116.44:4164 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:36:17 | 172.16.117.52:4156 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 09:06:43 | 172.16.112.149:27439 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:56:24 | 172.16.112.149:25648 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:06:08 | 172.16.112.149:25123 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:43:23 | 172.16.116.44:10305 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:04:58 | 172.16.112.149:21563 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:52 | 172.16.112.149:26671 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:44 | 172.16.112.149:8803 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:37:37 | 172.16.117.52:4187 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 09:02:14 | 172.16.112.149:12403 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:40 | 172.16.112.149:31847 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:35:17 | 172.16.117.111:2739 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.112.149:7397 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 08:38:25 | 172.16.112.149:4653 | 137.245.85.134:80 | Normal
TCP | 03/29/1999 08:59:56 | 172.16.116.44:5665 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:05:31 | 172.16.112.149:23616 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:50 | 172.16.112.149:11783 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:19 | 172.16.116.194:19121 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:21:40 | 172.16.114.207:2095 | 197.218.177.69:25 | Normal
TCP | 03/29/1999 08:39:41 | 172.16.117.111:6224 | 134.205.165.120:80 | Normal
TCP | 03/29/1999 08:54:14 | 172.16.117.111:20785 | 209.215.174.245:80 | Normal
TCP | 03/29/1999 08:43:31 | 172.16.117.111:10768 | 209.178.49.17:80 | Normal
TCP | 03/29/1999 08:59:24 | 172.16.112.149:4234 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:42:08 | 172.16.112.149:8548 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 08:14:44 | 135.8.60.182:2116 | 172.16.114.168:25 | Normal
TCP | 03/29/1999 08:47:16 | 172.16.112.149:13588 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:55:02 | 172.16.114.148:21596 | 204.71.200.74:80 | Normal
TCP | 03/29/1999 08:53:59 | 172.16.112.149:20615 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 08:59:57 | 172.16.116.44:5793 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:59:07 | 172.16.114.148:2245 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:00:18 | 172.16.116.194:7202 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:54:42 | 172.16.117.52:21584 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:19:39 | 197.182.91.233:2131 | 172.16.114.168:25 | Normal
TCP | 03/29/1999 09:00:18 | 172.16.116.194:7267 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:35:32 | 172.16.117.52:3205 | 198.3.99.120:80 | Normal
TCP | 03/29/1999 08:49:56 | 172.16.116.194:16447 | 199.95.209.99:80 | Normal
TCP | 03/29/1999 08:53:58 | 172.16.112.149:20585 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 08:49:45 | 172.16.116.44:16427 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:00:09 | 172.16.116.44:6232 | 205.188.146.109:80 | Normal
TCP | 03/29/1999 08:38:26 | 172.16.117.52:4803 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:59:47 | 172.16.112.149:5210 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:29 | 172.16.112.149:16475 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:51 | 135.8.60.182:3457 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 09:02:06 | 172.16.112.149:12380 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:45:17 | 172.16.114.207:12226 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 08:53:58 | 172.16.112.149:20586 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 08:57:41 | 172.16.112.149:28808 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:36:17 | 172.16.117.52:3656 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:39:52 | 172.16.117.52:6413 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 09:00:09 | 172.16.116.44:6236 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 08:59:28 | 172.16.114.148:4243 | 207.25.71.5:80 | Normal
TCP | 03/29/1999 09:03:14 | 172.16.112.149:15950 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:12:29 | 172.16.112.207:1623 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 08:47:15 | 172.16.114.207:13435 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 09:00:32 | 172.16.112.149:8287 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:42:08 | 172.16.112.149:8477 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 08:59:13 | 172.16.112.149:3338 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:13 | 172.16.112.149:15753 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:16 | 172.16.112.149:6801 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:48:21 | 172.16.116.44:15060 | 207.25.71.30:80 | Normal
TCP | 03/29/1999 08:45:43 | 172.16.117.111:12401 | 207.217.78.131:80 | Normal
TCP | 03/29/1999 08:51:03 | 172.16.112.149:16941 | 209.67.139.102:80 | Normal
TCP | 03/29/1999 08:59:28 | 172.16.114.148:4247 | 207.25.71.5:80 | Normal
TCP | 03/29/1999 08:37:38 | 172.16.117.52:4224 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:34:32 | 172.16.112.149:2141 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:55:52 | 172.16.112.149:24614 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:25 | 172.16.112.149:19557 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:02:40 | 195.115.218.108:1173 | 172.16.114.169:25 | Normal
TCP | 03/29/1999 08:41:25 | 172.16.117.52:8316 | 132.60.168.152:80 | Normal
TCP | 03/29/1999 09:03:56 | 172.16.112.149:18302 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:47 | 172.16.112.149:24033 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:33 | 172.16.112.149:10543 | 207.121.184.81:80 | Normal
