TCP | 03/29/1999 08:56:13 | 172.16.112.149:24699 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:37:40 | 197.182.91.233:6318 | 172.16.113.84:25 | Normal
TCP | 03/29/1999 09:03:19 | 172.16.112.149:16333 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:28:31 | 172.16.113.204:2130 | 194.27.251.21:25 | Normal
TCP | 03/29/1999 09:13:15 | 172.16.112.149:14471 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:48:16 | 172.16.117.111:14933 | 207.25.71.63:80 | Normal
TCP | 03/29/1999 09:23:40 | 172.16.112.149:12404 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:59:13 | 172.16.117.111:3592 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 09:11:40 | 172.16.112.149:10498 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:15:18 | 172.16.112.149:20541 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:26:37 | 172.16.112.194:25342 | 197.218.177.69:25 | Normal
TCP | 03/29/1999 08:57:15 | 172.16.116.44:27492 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:22:27 | 172.16.112.149:9835 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:17:09 | 172.16.112.149:25277 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 10:03:13 | 172.16.112.149:21584 | 197.218.177.69:25 | Normal
TCP | 03/29/1999 09:12:36 | 172.16.112.149:12549 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:09:23 | 172.16.112.149:4120 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:31 | 172.16.112.149:13180 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:19 | 172.16.112.149:18869 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:06:55 | 172.16.112.194:27964 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 08:43:43 | 172.16.114.207:11397 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:59:10 | 172.16.116.194:2672 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:09:40 | 172.16.117.52:4223 | 199.95.73.149:80 | Normal
TCP | 03/29/1999 11:44:20 | 195.73.151.50:18035 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:03:57 | 172.16.112.149:18467 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:09 | 172.16.112.149:6992 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 08:49:25 | 172.16.112.149:15713 | 207.46.130.14:80 | Normal
TCP | 03/29/1999 09:17:52 | 172.16.112.149:27691 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:58 | 172.16.112.149:21309 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:57 | 172.16.112.149:26726 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:06 | 172.16.112.149:9821 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:16:13 | 172.16.112.149:22663 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:34:25 | 172.16.112.194:18506 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 08:39:06 | 172.16.113.84:6208 | 197.218.177.69:25 | Normal
TCP | 03/29/1999 10:27:49 | 197.182.91.233:11506 | 172.16.113.105:25 | Normal
TCP | 03/29/1999 08:59:47 | 172.16.112.149:5206 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:16 | 172.16.116.44:27749 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:01:17 | 172.16.112.149:10278 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 12:12:49 | 135.8.60.182:22625 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 08:54:00 | 172.16.112.149:20633 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 09:17:15 | 172.16.112.149:25624 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 10:10:15 | 195.115.218.108:9393 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:40:11 | 172.16.112.149:7462 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 09:15:51 | 172.16.112.149:21649 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:18:10 | 172.16.112.149:28717 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:48:21 | 172.16.116.44:15059 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:11:23 | 172.16.117.111:9434 | 208.238.92.68:80 | Normal
TCP | 03/29/1999 08:34:32 | 172.16.112.149:2139 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:02:47 | 172.16.112.149:14396 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:14:11 | 172.16.117.111:17521 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 08:47:10 | 172.16.112.100:3907 | 207.51.18.23:80 | Normal
TCP | 03/29/1999 09:13:03 | 172.16.112.149:14078 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:08:43 | 135.8.60.182:9334 | 172.16.112.207:25 | Normal
TCP | 03/29/1999 10:14:16 | 195.115.218.108:10257 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:47:29 | 172.16.116.44:14408 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:45:42 | 172.16.117.111:12376 | 207.217.78.110:80 | Normal
TCP | 03/29/1999 09:09:07 | 172.16.112.149:3173 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:12 | 172.16.116.194:21663 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 12:24:58 | 135.8.60.182:23969 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 08:59:52 | 172.16.112.149:5399 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:13:43 | 172.16.112.149:16078 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:31 | 172.16.112.149:13431 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:21:54 | 172.16.112.149:8338 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:25:28 | 172.16.114.148:17601 | 204.71.200.74:80 | Normal
TCP | 03/29/1999 08:59:56 | 172.16.116.44:5692 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 11:39:29 | 172.16.113.84:4116 | 196.227.33.189:25 | Normal
TCP | 03/29/1999 09:17:47 | 172.16.112.149:27189 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:24:30 | 172.16.112.149:15657 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:42:33 | 172.16.116.44:9334 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:08:13 | 172.16.117.52:31431 | 199.95.73.149:80 | Normal
TCP | 03/29/1999 09:02:20 | 172.16.112.149:12435 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:12:47 | 172.16.112.149:13396 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:22 | 172.16.116.44:26681 | 204.146.18.33:80 | Normal
TCP | 03/29/1999 09:07:12 | 172.16.114.148:28772 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 08:59:06 | 172.16.112.149:2061 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:54:03 | 172.16.112.149:20638 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 12:44:05 | 172.16.112.149:17230 | 135.13.216.191:23 | Normal
TCP | 03/29/1999 08:59:30 | 172.16.112.149:4537 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:51:54 | 172.16.116.194:18958 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 09:01:28 | 172.16.112.149:10407 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:52 | 172.16.112.149:24421 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:11:24 | 172.16.117.111:9499 | 208.238.92.68:80 | Normal
TCP | 03/29/1999 09:10:07 | 172.16.117.111:5693 | 205.158.50.71:80 | Normal
TCP | 03/29/1999 09:12:50 | 172.16.114.148:13403 | 204.71.200.203:80 | Normal
TCP | 03/29/1999 09:09:39 | 172.16.117.52:4208 | 199.95.73.149:80 | Normal
TCP | 03/29/1999 08:47:29 | 172.16.116.44:14403 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:04:58 | 172.16.112.149:21560 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:50:23 | 172.16.116.44:16491 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:42:26 | 172.16.112.149:8933 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 09:13:28 | 172.16.116.44:15430 | 134.152.108.50:80 | Normal
TCP | 03/29/1999 08:57:25 | 172.16.112.149:28724 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:03 | 172.16.112.149:26787 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:23:12 | 172.16.112.149:11431 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:27 | 172.16.112.149:8260 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 12:22:47 | 194.7.248.153:23616 | 172.16.112.207:25 | Normal
TCP | 03/29/1999 09:24:23 | 172.16.112.149:14433 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:54:14 | 172.16.117.111:20793 | 209.215.174.245:80 | Normal
TCP | 03/29/1999 08:21:25 | 196.37.75.158:2320 | 172.16.114.168:25 | Normal
TCP | 03/29/1999 09:15:13 | 172.16.112.149:20498 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:18:50 | 172.16.114.207:30788 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:11:23 | 172.16.117.111:9301 | 208.238.92.68:80 | Normal
TCP | 03/29/1999 09:19:39 | 172.16.112.149:1750 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:19 | 172.16.112.149:25119 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:09:51 | 172.16.112.149:4395 | 207.121.184.81:80 | Normal
UDP | 03/29/1999 09:20:37 | 172.16.114.148:1466 | 192.168.1.10:53 | Normal
TCP | 03/29/1999 09:38:11 | 195.115.218.108:6662 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 12:38:48 | 194.7.248.153:24984 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:55:19 | 172.16.112.149:22325 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:10:07 | 172.16.117.111:5756 | 208.238.92.68:80 | Normal
TCP | 03/29/1999 09:43:14 | 172.16.114.148:19838 | 196.227.33.189:25 | Normal
TCP | 03/29/1999 09:00:16 | 172.16.112.149:6803 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:12:07 | 172.16.112.149:11753 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:14:39 | 196.227.33.189:10312 | 172.16.112.194:25 | Normal
TCP | 03/29/1999 09:02:47 | 172.16.112.149:14435 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:23:24 | 195.115.218.108:16087 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:01:01 | 172.16.112.149:9338 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:35:38 | 194.7.248.153:12382 | 172.16.113.84:25 | Normal
TCP | 03/29/1999 08:56:35 | 172.16.112.149:25724 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:39:54 | 172.16.114.148:6676 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 09:01:06 | 172.16.112.149:9792 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:30 | 172.16.117.52:28754 | 194.131.104.212:80 | Normal
TCP | 03/29/1999 09:01:25 | 172.16.116.44:10354 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 09:13:22 | 172.16.112.149:14869 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:03 | 172.16.112.149:24714 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:45:42 | 172.16.117.111:12394 | 207.217.78.131:80 | Normal
TCP | 03/29/1999 08:47:10 | 172.16.112.100:3915 | 207.51.18.105:80 | Normal
TCP | 03/29/1999 09:17:04 | 172.16.112.149:25187 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:24:25 | 172.16.114.207:14761 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 08:36:15 | 172.16.117.52:3393 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 11:21:37 | 135.13.216.191:15571 | 172.16.114.148:25 | Normal
TCP | 03/29/1999 11:46:50 | 197.182.91.233:18478 | 172.16.112.50:23 | Normal
UDP | 03/29/1999 10:52:13 | 172.16.114.169:1543 | 192.168.1.10:53 | Normal
TCP | 03/29/1999 09:06:32 | 172.16.112.149:27245 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:07:01 | 172.16.117.111:28713 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 12:13:16 | 194.27.251.21:22634 | 172.16.114.207:25 | Normal
TCP | 03/29/1999 08:43:23 | 172.16.116.44:10269 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 08:59:35 | 172.16.112.149:4803 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:06:39 | 172.16.112.207:21782 | 135.8.60.182:25 | Normal
TCP | 03/29/1999 09:14:17 | 172.16.112.149:18015 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:38 | 172.16.112.149:27279 | 207.121.186.144:80 | Normal
UDP | 03/29/1999 08:47:23 | 172.16.114.50:1138 | 192.168.1.10:53 | Normal
TCP | 03/29/1999 09:10:08 | 172.16.112.149:6189 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:08:51 | 172.16.112.149:2542 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:52:17 | 172.16.116.194:18994 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 09:22:05 | 172.16.112.149:9128 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:13:53 | 172.16.113.204:32418 | 194.27.251.21:25 | Normal
TCP | 03/29/1999 08:59:34 | 172.16.112.149:4670 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:42 | 172.16.114.207:11336 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:16:07 | 172.16.112.149:22600 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:01 | 172.16.112.149:12323 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:19:11 | 195.115.218.108:10786 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 11:57:18 | 195.73.151.50:20117 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:15:02 | 172.16.112.149:19818 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:17:36 | 172.16.112.149:26714 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:20:35 | 172.16.112.149:5077 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:19 | 172.16.112.149:16445 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:12:47 | 172.16.112.149:13339 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:10:49 | 172.16.112.149:8006 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:55 | 172.16.112.149:12307 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:44 | 172.16.112.149:27469 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:45:36 | 172.16.114.148:12347 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 09:05:36 | 172.16.112.149:23630 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:19:38 | 172.16.112.149:1273 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:38 | 172.16.116.194:20543 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 09:15:51 | 172.16.112.149:21781 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:25:19 | 172.16.112.149:17463 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:52 | 172.16.112.149:5214 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:35 | 172.16.112.149:25722 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:14:17 | 172.16.112.149:17720 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 12:46:45 | 197.218.177.69:26651 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:24:25 | 172.16.114.207:14508 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 10:47:09 | 135.8.60.182:12878 | 172.16.113.105:25 | Normal
TCP | 03/29/1999 08:51:54 | 172.16.116.194:18697 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 08:16:10 | 172.16.114.168:1811 | 195.73.151.50:25 | Normal
TCP | 03/29/1999 09:01:12 | 172.16.112.149:10046 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:06 | 172.16.112.149:9530 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:48:15 | 172.16.117.111:14928 | 207.25.71.63:80 | Normal
TCP | 03/29/1999 09:08:09 | 172.16.112.149:30812 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:54 | 172.16.117.111:12162 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 09:19:19 | 172.16.114.207:32272 | 167.8.29.70:80 | Normal
TCP | 03/29/1999 09:03:29 | 172.16.112.149:16496 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:08:09 | 172.16.112.149:30989 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:11:28 | 172.16.112.149:9943 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:14 | 172.16.112.149:22573 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:48:15 | 172.16.117.111:14931 | 207.25.71.63:80 | Normal
TCP | 03/29/1999 09:27:15 | 196.37.75.158:5142 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:17:15 | 172.16.112.149:25685 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:50 | 172.16.117.52:5646 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:06:26 | 172.16.117.52:26828 | 206.190.45.108:80 | Normal
TCP | 03/29/1999 08:34:32 | 172.16.112.149:2591 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:12:41 | 172.16.112.149:13331 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:21:11 | 172.16.112.149:6802 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 09:00:18 | 172.16.116.194:7199 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:47:30 | 172.16.112.149:14418 | 209.67.139.102:80 | Normal
TCP | 03/29/1999 09:04:38 | 172.16.116.194:20539 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:54:42 | 172.16.117.52:21594 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 09:00:50 | 172.16.112.149:8933 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:10 | 172.16.116.194:2677 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:24:24 | 172.16.114.207:14497 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:02:58 | 172.16.112.149:14993 | 207.121.184.81:80 | Normal
UDP | 03/29/1999 08:58:36 | 172.16.114.148:1249 | 192.168.1.10:53 | Normal
TCP | 03/29/1999 09:09:34 | 172.16.112.149:4185 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:23:24 | 172.16.112.149:12101 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:30 | 172.16.116.44:12956 | 207.25.71.142:80 | Normal
TCP | 03/29/1999 09:02:47 | 172.16.112.149:14443 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:44 | 172.16.117.111:5284 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 09:11:56 | 172.16.112.149:11307 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:11:35 | 172.16.112.149:10305 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:56:11 | 195.115.218.108:19255 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 08:56:24 | 172.16.112.149:25251 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:22 | 172.16.112.149:8242 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:20 | 172.16.112.149:27946 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:30 | 172.16.112.149:19747 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:02:57 | 172.16.112.149:14908 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:14:17 | 172.16.112.149:17785 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:20 | 172.16.116.44:4203 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:46:19 | 172.16.117.52:12870 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 10:01:32 | 197.218.177.69:8747 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 09:18:59 | 172.16.112.149:31241 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.117.52:7208 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 12:34:51 | 195.115.218.108:24692 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:57:13 | 172.16.112.149:27253 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:11 | 172.16.116.194:3135 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:44:41 | 172.16.117.52:11846 | 152.163.216.168:80 | Normal
TCP | 03/29/1999 08:58:33 | 172.16.112.149:31125 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:18:54 | 195.115.218.108:15428 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:07:58 | 172.16.112.149:30787 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:10:27 | 172.16.112.149:6703 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:17:26 | 172.16.112.149:26389 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:59:07 | 172.16.114.148:2125 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:18:32 | 172.16.112.149:29587 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:14 | 172.16.112.149:12388 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:20 | 172.16.112.149:27944 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:21 | 172.16.112.149:8234 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:40 | 172.16.112.149:20545 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:59:00 | 135.8.60.182:8323 | 172.16.114.168:25 | Normal
TCP | 03/29/1999 08:51:15 | 172.16.112.149:17873 | 209.84.4.31:80 | Normal
TCP | 03/29/1999 11:32:17 | 196.227.33.189:16488 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 10:01:50 | 172.16.114.169:21269 | 197.182.91.233:25 | Normal
TCP | 03/29/1999 09:08:43 | 172.16.117.52:2116 | 199.95.73.149:80 | Normal
TCP | 03/29/1999 09:22:33 | 196.37.75.158:4574 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 08:56:08 | 172.16.112.149:24681 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:41 | 172.16.112.149:28799 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:31:05 | 195.73.151.50:16452 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:05:20 | 172.16.112.149:22806 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:15:35 | 172.16.112.149:20869 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:17:15 | 172.16.112.149:25683 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:20:52 | 172.16.116.44:6202 | 162.140.64.24:80 | Normal
TCP | 03/29/1999 09:25:19 | 172.16.112.149:17461 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:36:46 | 197.218.177.69:16943 | 172.16.113.50:23 | Normal
TCP | 03/29/1999 08:47:16 | 172.16.112.149:13590 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:38:50 | 172.16.117.52:5389 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 11:22:54 | 172.16.113.105:1783 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 12:13:17 | 194.27.251.21:22636 | 172.16.112.50:25 | Normal
TCP | 03/29/1999 09:30:07 | 172.16.114.168:18069 | 194.7.248.153:25 | Normal
TCP | 03/29/1999 08:40:09 | 172.16.117.52:6868 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:22:43 | 172.16.112.149:10312 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:04:58 | 172.16.116.44:21294 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 09:03:24 | 172.16.112.149:16447 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:11 | 172.16.112.194:21659 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 08:58:28 | 172.16.116.194:30858 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:05:36 | 172.16.112.149:23814 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:47 | 172.16.112.149:24397 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:23:12 | 172.16.114.168:11429 | 135.13.216.191:25 | Normal
TCP | 03/29/1999 09:21:14 | 196.37.75.158:4238 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:06:23 | 172.16.116.44:26781 | 204.146.18.33:80 | Normal
TCP | 03/29/1999 08:39:54 | 172.16.114.148:6678 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 09:02:31 | 172.16.112.149:13427 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:40 | 172.16.112.149:16930 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:30 | 172.16.112.149:14424 | 209.67.139.102:80 | Normal
TCP | 03/29/1999 08:56:57 | 172.16.112.149:26722 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:46:12 | 172.16.112.149:12442 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 10:18:13 | 172.16.112.194:24330 | 197.218.177.69:25 | Attack
TCP | 03/29/1999 08:54:03 | 172.16.112.149:20637 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 11:56:15 | 194.7.248.153:19563 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 08:03:14 | 196.37.75.158:1202 | 172.16.113.105:25 | Normal
TCP | 03/29/1999 08:46:13 | 172.16.112.149:12550 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:38:49 | 172.16.117.52:5285 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:04:59 | 172.16.116.44:21623 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 09:21:31 | 172.16.112.149:7784 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:58:46 | 197.218.177.69:8313 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:06:22 | 172.16.116.44:26733 | 204.146.18.33:80 | Normal
TCP | 03/29/1999 08:40:41 | 172.16.113.105:8236 | 197.218.177.69:25 | Normal
TCP | 03/29/1999 08:14:15 | 194.7.248.153:2108 | 172.16.114.169:25 | Normal
TCP | 03/29/1999 08:58:40 | 172.16.117.52:31852 | 206.152.10.38:80 | Normal
TCP | 03/29/1999 09:01:56 | 172.16.112.149:12315 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:03 | 172.16.112.149:24669 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:08:04 | 172.16.112.149:30810 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 12:04:33 | 194.27.251.21:20605 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:19:25 | 172.16.112.149:32399 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:36:06 | 172.16.113.105:18561 | 194.7.248.153:25 | Normal
